              target  |                root  |              Target Container  |                                             0 0 0  |                                   0 0 0  | 22ff22   |            Polycone  |0.0*deg 360*deg 4*counts 0.0*mm 0.0*mm 0.0*mm 0.0*mm 56*mm 56*mm 26*mm 26*mm -116*mm 260*mm 290*mm 391*mm  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
     ddvcs_ecal32_33  |          ddvcs_ecal  |       ft crystal (h:32, v:33)  |156.933542875673*mm 172.433542875673*mm 663.897737209856*mm  |14.5598264289786*deg -13.2997106049941*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 32 iv manual 33 
     ddvcs_ecal32_34  |          ddvcs_ecal  |       ft crystal (h:32, v:34)  |156.933542875673*mm 187.933542875673*mm 658.959225248906*mm  |15.9181842145099*deg -13.3958040065292*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 32 iv manual 34 
     ddvcs_ecal32_35  |          ddvcs_ecal  |       ft crystal (h:32, v:35)  |156.933542875673*mm 203.433542875673*mm 653.850013867813*mm  |17.2827596685293*deg -13.4966639690529*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 32 iv manual 35 
     ddvcs_ecal32_36  |          ddvcs_ecal  |       ft crystal (h:32, v:36)  |156.933542875673*mm 218.933542875673*mm 648.593084153535*mm  |18.652379552543*deg -13.6020075672085*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 32 iv manual 36 
     ddvcs_ecal32_37  |          ddvcs_ecal  |       ft crystal (h:32, v:37)  |156.933542875673*mm 234.433542875673*mm 643.207974395046*mm  |20.0257667211339*deg -13.7116056622857*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 32 iv manual 37 
     ddvcs_ecal32_38  |          ddvcs_ecal  |       ft crystal (h:32, v:38)  |156.933542875673*mm 249.933542875673*mm 637.711286840349*mm  |21.4015637877044*deg -13.8252753745582*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 32 iv manual 38 
     ddvcs_ecal32_39  |          ddvcs_ecal  |       ft crystal (h:32, v:39)  |156.933542875673*mm 265.433542875673*mm 632.117139738949*mm  |22.7783540980776*deg -13.9428733966266*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 32 iv manual 39 
     ddvcs_ecal32_40  |          ddvcs_ecal  |       ft crystal (h:32, v:40)  |156.933542875673*mm 280.933542875673*mm 626.437559541557*mm  |24.1546805689851*deg -14.0642902185781*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 32 iv manual 40 
     ddvcs_ecal32_41  |          ddvcs_ecal  |       ft crystal (h:32, v:41)  |156.933542875673*mm 296.433542875673*mm 620.682815190449*mm  |25.5290627975663*deg -14.1894452323*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 32 iv manual 41 
      ddvcs_ecal33_4  |          ddvcs_ecal  |        ft crystal (h:33, v:4)  |172.433542875673*mm -277.066457124327*mm 624.515751509434*mm  |-23.9247196744314*deg -15.4353937585057*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 33 iv manual 4 
      ddvcs_ecal33_5  |          ddvcs_ecal  |        ft crystal (h:33, v:5)  |172.433542875673*mm -261.566457124327*mm 630.031934943173*mm  |-22.546690489107*deg -15.3066153479362*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 33 iv manual 5 
      ddvcs_ecal33_6  |          ddvcs_ecal  |        ft crystal (h:33, v:6)  |172.433542875673*mm -246.066457124327*mm 635.449791168694*mm  |-21.1682148679125*deg -15.1821583310576*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 33 iv manual 6 
      ddvcs_ecal33_7  |          ddvcs_ecal  |        ft crystal (h:33, v:7)  |172.433542875673*mm -230.566457124327*mm 640.756184894145*mm  |-19.7907089216758*deg -15.0621630993616*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 33 iv manual 7 
      ddvcs_ecal33_8  |          ddvcs_ecal  |        ft crystal (h:33, v:8)  |172.433542875673*mm -215.066457124327*mm 645.935883854834*mm  |-18.4155389686743*deg -14.9468068865592*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 33 iv manual 8 
      ddvcs_ecal33_9  |          ddvcs_ecal  |        ft crystal (h:33, v:9)  |172.433542875673*mm -199.566457124327*mm 650.971223819907*mm  |-17.0440014061502*deg -14.8363091610499*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 33 iv manual 9 
     ddvcs_ecal33_10  |          ddvcs_ecal  |       ft crystal (h:33, v:10)  |172.433542875673*mm -184.066457124327*mm 655.841744304257*mm  |-15.6773004327856*deg -14.7309375198203*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 33 iv manual 10 
     ddvcs_ecal33_11  |          ddvcs_ecal  |       ft crystal (h:33, v:11)  |172.433542875673*mm -168.566457124327*mm 660.523810929056*mm  |-14.3165232241876*deg -14.631013831669*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 33 iv manual 11 
     ddvcs_ecal33_12  |          ddvcs_ecal  |       ft crystal (h:33, v:12)  |172.433542875673*mm -153.066457124327*mm 664.990254484042*mm  |-12.9626121449552*deg -14.5369201508074*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 33 iv manual 12 
     ddvcs_ecal33_13  |          ddvcs_ecal  |       ft crystal (h:33, v:13)  |172.433542875673*mm -137.566457124327*mm 669.210077230285*mm  |-11.6163336776666*deg -14.4491035918879*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 33 iv manual 13 
     ddvcs_ecal33_14  |          ddvcs_ecal  |       ft crystal (h:33, v:14)  |172.433542875673*mm -122.066457124327*mm 673.148304345469*mm  |-10.2782440592692*deg -14.3680789159554*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 33 iv manual 14 
     ddvcs_ecal33_15  |          ddvcs_ecal  |       ft crystal (h:33, v:15)  |172.433542875673*mm -106.566457124327*mm 676.766090779378*mm  |-8.94865227118816*deg -14.2944270534819*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 33 iv manual 15 
     ddvcs_ecal33_16  |          ddvcs_ecal  |       ft crystal (h:33, v:16)  |172.433542875673*mm -91.0664571243268*mm 680.021224498459*mm  |-7.62758217298017*deg -14.2287872923484*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 33 iv manual 16 
     ddvcs_ecal33_17  |          ddvcs_ecal  |       ft crystal (h:33, v:17)  |172.433542875673*mm -75.5664571243268*mm 682.869181981286*mm  |-6.31473727928501*deg -14.1718406134989*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 33 iv manual 17 
     ddvcs_ecal33_18  |          ddvcs_ecal  |       ft crystal (h:33, v:18)  |172.433542875673*mm -60.0664571243268*mm 685.264868190069*mm  |-5.00947383064059*deg -14.1242820308394*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 33 iv manual 18 
     ddvcs_ecal33_19  |          ddvcs_ecal  |       ft crystal (h:33, v:19)  |172.433542875673*mm -44.5664571243268*mm 687.165084724529*mm  |-3.71078988273801*deg -14.0867812105399*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 33 iv manual 19 
     ddvcs_ecal33_20  |          ddvcs_ecal  |       ft crystal (h:33, v:20)  |172.433542875673*mm -29.0664571243268*mm 688.53160162133*mm  |-2.41733911224467*deg -14.0599333491713*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 33 iv manual 20 
     ddvcs_ecal33_21  |          ddvcs_ecal  |       ft crystal (h:33, v:21)  |172.433542875673*mm -13.5664571243268*mm 689.334481325395*mm  |-1.12747657838399*deg -14.0442059433422*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 33 iv manual 21 
     ddvcs_ecal33_22  |          ddvcs_ecal  |       ft crystal (h:33, v:22)  |172.433542875673*mm 1.9335428756732*mm 689.555092937989*mm  |0.160661140145968*deg -14.0398904753103*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 33 iv manual 22 
     ddvcs_ecal33_23  |          ddvcs_ecal  |       ft crystal (h:33, v:23)  |172.433542875673*mm 17.4335428756732*mm 689.188174904808*mm  |1.44904668475076*deg -14.0470693330675*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 33 iv manual 23 
     ddvcs_ecal33_24  |          ddvcs_ecal  |       ft crystal (h:33, v:24)  |172.433542875673*mm 32.9335428756732*mm 688.242443857862*mm  |2.73963683159239*deg -14.0656060438515*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 33 iv manual 24 
     ddvcs_ecal33_25  |          ddvcs_ecal  |       ft crystal (h:33, v:25)  |172.433542875673*mm 48.4335428756732*mm 686.739592296986*mm  |4.03424975744152*deg -14.0951613518924*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 33 iv manual 25 
     ddvcs_ecal33_26  |          ddvcs_ecal  |       ft crystal (h:33, v:26)  |172.433542875673*mm 63.9335428756732*mm 684.711931943313*mm  |5.3344620872898*deg -14.1352310086921*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 33 iv manual 26 
     ddvcs_ecal33_27  |          ddvcs_ecal  |       ft crystal (h:33, v:27)  |172.433542875673*mm 79.4335428756732*mm 682.199241931535*mm  |6.64153717312997*deg -14.1851962828102*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 33 iv manual 27 
     ddvcs_ecal33_28  |          ddvcs_ecal  |       ft crystal (h:33, v:28)  |172.433542875673*mm 94.9335428756732*mm 679.245462050452*mm  |7.95638777893025*deg -14.2443768987183*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 33 iv manual 28 
     ddvcs_ecal33_29  |          ddvcs_ecal  |       ft crystal (h:33, v:29)  |172.433542875673*mm 110.433542875673*mm 675.895747984776*mm  |9.27956922954747*deg -14.3120781051911*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 33 iv manual 29 
     ddvcs_ecal33_30  |          ddvcs_ecal  |       ft crystal (h:33, v:30)  |172.433542875673*mm 125.933542875673*mm 672.194181074688*mm  |10.6112951253968*deg -14.3876271900998*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 33 iv manual 30 
     ddvcs_ecal33_31  |          ddvcs_ecal  |       ft crystal (h:33, v:31)  |172.433542875673*mm 141.433542875673*mm 668.182207986449*mm  |11.9514669923458*deg -14.4703982525948*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 33 iv manual 31 
     ddvcs_ecal33_32  |          ddvcs_ecal  |       ft crystal (h:33, v:32)  |172.433542875673*mm 156.933542875673*mm 663.897737209856*mm  |13.2997106049941*deg -14.5598264289786*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 33 iv manual 32 
     ddvcs_ecal33_33  |          ddvcs_ecal  |       ft crystal (h:33, v:33)  |172.433542875673*mm 172.433542875673*mm 659.37474917606*mm  |14.6554138907707*deg -14.6554138907707*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 33 iv manual 33 
     ddvcs_ecal33_34  |          ddvcs_ecal  |       ft crystal (h:33, v:34)  |172.433542875673*mm 187.933542875673*mm 654.643265255727*mm  |16.0177633930903*deg -14.7567301126587*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 33 iv manual 34 
     ddvcs_ecal33_35  |          ddvcs_ecal  |       ft crystal (h:33, v:35)  |172.433542875673*mm 203.433542875673*mm 649.729541541649*mm  |17.3857778411445*deg -14.8634085705325*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 33 iv manual 35 
     ddvcs_ecal33_36  |          ddvcs_ecal  |       ft crystal (h:33, v:36)  |172.433542875673*mm 218.933542875673*mm 644.65638543611*mm  |18.7583383840543*deg -14.9751415093077*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 33 iv manual 36 
     ddvcs_ecal33_37  |          ddvcs_ecal  |       ft crystal (h:33, v:37)  |172.433542875673*mm 234.433542875673*mm 639.443524569558*mm  |20.1342156030052*deg -15.0916739110909*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 33 iv manual 37 
     ddvcs_ecal33_38  |          ddvcs_ecal  |       ft crystal (h:33, v:38)  |172.433542875673*mm 249.933542875673*mm 634.107983272826*mm  |21.512093660681*deg -15.2127973797745*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 33 iv manual 38 
     ddvcs_ecal33_39  |          ddvcs_ecal  |       ft crystal (h:33, v:39)  |172.433542875673*mm 265.433542875673*mm 628.664440620586*mm  |22.8905920075856*deg -15.3383443555185*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 33 iv manual 39 
     ddvcs_ecal33_40  |          ddvcs_ecal  |       ft crystal (h:33, v:40)  |172.433542875673*mm 280.933542875673*mm 623.125556781813*mm  |24.2682850287122*deg -15.4681828682082*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 33 iv manual 40 
      ddvcs_ecal34_4  |          ddvcs_ecal  |        ft crystal (h:34, v:4)  |187.933542875673*mm -277.066457124327*mm 620.94522599688*mm  |-24.0467322530102*deg -16.838992403463*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 34 iv manual 4 
      ddvcs_ecal34_5  |          ddvcs_ecal  |        ft crystal (h:34, v:5)  |187.933542875673*mm -261.566457124327*mm 626.316634615332*mm  |-22.6669462868721*deg -16.7026533844524*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 34 iv manual 5 
      ddvcs_ecal34_6  |          ddvcs_ecal  |        ft crystal (h:34, v:6)  |187.933542875673*mm -246.066457124327*mm 631.580570266159*mm  |-21.2863195888686*deg -16.5711077562062*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 34 iv manual 6 
      ddvcs_ecal34_7  |          ddvcs_ecal  |        ft crystal (h:34, v:7)  |187.933542875673*mm -230.566457124327*mm 636.723531262706*mm  |-19.9062338466098*deg -16.4445162974822*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 34 iv manual 7 
      ddvcs_ecal34_8  |          ddvcs_ecal  |        ft crystal (h:34, v:8)  |187.933542875673*mm -215.066457124327*mm 641.730052939998*mm  |-18.528016774636*deg -16.3230771741677*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 34 iv manual 8 
      ddvcs_ecal34_9  |          ddvcs_ecal  |        ft crystal (h:34, v:9)  |187.933542875673*mm -199.566457124327*mm 646.58244505889*mm  |-17.1529215540833*deg -16.2070305177458*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 34 iv manual 9 
     ddvcs_ecal34_10  |          ddvcs_ecal  |       ft crystal (h:34, v:10)  |187.933542875673*mm -184.066457124327*mm 651.260523627555*mm  |-15.7821043589912*deg -16.0966631308361*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 34 iv manual 10 
     ddvcs_ecal34_11  |          ddvcs_ecal  |       ft crystal (h:34, v:11)  |187.933542875673*mm -168.566457124327*mm 655.741356848348*mm  |-14.4165997764717*deg -15.9923129810112*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 34 iv manual 11 
     ddvcs_ecal34_12  |          ddvcs_ecal  |       ft crystal (h:34, v:12)  |187.933542875673*mm -153.066457124327*mm 659.999056644437*mm  |-13.0572939964262*deg -15.8943729398165*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 34 iv manual 12 
     ddvcs_ecal34_13  |          ddvcs_ecal  |       ft crystal (h:34, v:13)  |187.933542875673*mm -137.566457124327*mm 664.00466246989*mm  |-11.7048958366957*deg -15.8032929582363*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 34 iv manual 13 
     ddvcs_ecal34_14  |          ddvcs_ecal  |       ft crystal (h:34, v:14)  |187.933542875673*mm -122.066457124327*mm 667.72618197084*mm  |-10.359906050612*deg -15.7195795579411*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 34 iv manual 14 
     ddvcs_ecal34_15  |          ddvcs_ecal  |       ft crystal (h:34, v:15)  |187.933542875673*mm -106.566457124327*mm 671.12887062537*mm  |-9.02258601061708*deg -15.6437912100226*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 34 iv manual 15 
     ddvcs_ecal34_16  |          ddvcs_ecal  |       ft crystal (h:34, v:16)  |187.933542875673*mm -91.0664571243268*mm 674.175843674898*mm  |-7.69292782426679*deg -15.5765279749794*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 34 iv manual 16 
     ddvcs_ecal34_17  |          ddvcs_ecal  |       ft crystal (h:34, v:17)  |187.933542875673*mm -75.5664571243268*mm 676.829108603906*mm  |-6.37062918592476*deg -15.5184138610942*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 34 iv manual 17 
     ddvcs_ecal34_18  |          ddvcs_ecal  |       ft crystal (h:34, v:18)  |187.933542875673*mm -60.0664571243268*mm 679.051072612181*mm  |-5.0550776031294*deg -15.4700709411426*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 34 iv manual 18 
     ddvcs_ecal34_19  |          ddvcs_ecal  |       ft crystal (h:34, v:19)  |187.933542875673*mm -44.5664571243268*mm 680.806506421039*mm  |-3.74534962863766*deg -15.432085533691*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 34 iv manual 19 
